,reward
1756,-2459
1757,-2935
1758,-2068
1759,-2178
1760,-2367
1761,-1955
1762,-2484
1763,-2272
1764,-2174
1765,-1804
1766,-2451
1767,-2286
1768,-2402
1769,-2731
1770,-2247
1771,-2096
1772,-2057
1773,-2418
1774,-2218
1775,-2147
1776,-2004
1777,-2173
1778,-2180
1779,-1889
1780,-2083
1781,-1950
1782,-2371
1783,-2276
1784,-2281
1785,-1979
1786,-2026
1787,-2151
1788,-1902
1789,-2161
1790,-1983
1791,-2391
1792,-2064
1793,-2033
1794,-1973
1795,-2046
1796,-2573
1797,-2731
1798,-2191
1799,-2354
1800,-1805
1801,-2151
1802,-2629
1803,-2458
1804,-1763
1805,-2324
1806,-2577
1807,-2058
1808,-2223
1809,-1738
1810,-2647
1811,-1886
1812,-2213
1813,-1941
1814,-1972
1815,-1906
1816,-2312
1817,-2284
1818,-1967
1819,-1926
1820,-2143
1821,-2552
1822,-2285
1823,-2219
1824,-1955
1825,-2253
1826,-2337
1827,-2059
1828,-2400
1829,-2104
1830,-2317
1831,-2163
1832,-2472
1833,-2174
1834,-2336
1835,-1888
1836,-2346
1837,-2132
1838,-2049
1839,-2350
1840,-2333
1841,-1991
1842,-2511
1843,-1760
1844,-2273
1845,-2055
1846,-2025
1847,-1931
1848,-2186
1849,-2319
1850,-2539
1851,-2113
1852,-2063
1853,-2197
1854,-2095
1855,-1999
1856,-1922
1857,-2255
1858,-2017
1859,-1931
1860,-2355
1861,-2275
1862,-2318
1863,-1994
1864,-2020
1865,-2086
1866,-2599
1867,-2067
1868,-1773
1869,-2122
1870,-1976
1871,-2104
1872,-1927
1873,-2316
1874,-2426
1875,-2657
1876,-2369
1877,-1849
1878,-2244
1879,-2003
1880,-2259
1881,-2166
1882,-1620
1883,-1873
1884,-2425
1885,-2362
1886,-2206
1887,-2177
1888,-2100
1889,-1913
1890,-2151
1891,-1918
1892,-2339
1893,-3293
1894,-2187
1895,-2103
1896,-2115
1897,-2644
1898,-2085
1899,-2021
1900,-2104
1901,-2252
1902,-2401
1903,-2547
1904,-2007
1905,-2248
1906,-2080
1907,-2819
1908,-2284
1909,-2099
1910,-2191
1911,-2175
1912,-2087
1913,-2405
1914,-1917
1915,-1963
1916,-2229
1917,-2130
1918,-2228
1919,-1886
1920,-2346
1921,-2146
1922,-1979
1923,-2134
1924,-2104
1925,-2004
1926,-2627
1927,-1922
1928,-2600
1929,-2147
1930,-2404
1931,-2109
1932,-2496
1933,-2265
1934,-2448
1935,-2485
1936,-1971
1937,-2272
1938,-2092
1939,-2246
1940,-2151
1941,-2027
1942,-2025
1943,-2021
1944,-2886
1945,-2489
1946,-2311
1947,-2167
1948,-2344
1949,-2001
1950,-2098
1951,-2665
1952,-1861
1953,-2020
1954,-2037
1955,-1859
1956,-2141
1957,-2032
1958,-2134
1959,-2043
1960,-1963
1961,-2095
1962,-2219
1963,-1933
1964,-2160
1965,-2014
1966,-2344
1967,-2941
1968,-2125
1969,-1941
1970,-1893
1971,-2435
1972,-2254
1973,-1842
1974,-2214
1975,-2180
1976,-2334
1977,-2222
1978,-2145
1979,-2114
1980,-1989
1981,-2099
1982,-1954
1983,-2440
1984,-2450
1985,-2164
1986,-2209
1987,-2001
1988,-2081
1989,-2060
1990,-2083
1991,-2194
1992,-2225
1993,-2299
1994,-2012
1995,-2100
1996,-2024
1997,-2001
1998,-2184
1999,-1930
2000,-2383
2001,-2285
2002,-2112
2003,-2053
2004,-1921
2005,-2230
2006,-2015
2007,-2261
2008,-2427
2009,-2212
2010,-1961
2011,-2173
2012,-1971
2013,-2169
2014,-2094
2015,-2161
2016,-2760
2017,-2261
2018,-2124
2019,-2100
2020,-2138
2021,-1864
2022,-4284
2023,-2245
2024,-2149
2025,-1991
2026,-2183
2027,-2044
2028,-2003
2029,-1867
2030,-2421
2031,-2386
2032,-2349
2033,-2072
2034,-1757
2035,-1974
2036,-2038
2037,-2648
2038,-1780
2039,-2341
2040,-2134
2041,-1755
2042,-2028
2043,-2206
2044,-2292
2045,-2374
2046,-2135
2047,-1875
2048,-2139
2049,-2058
2050,-2084
2051,-2263
2052,-3057
2053,-2573
2054,-2033
2055,-2456
2056,-2473
2057,-1927
2058,-1816
2059,-2025
2060,-2001
2061,-1973
2062,-2177
2063,-2297
2064,-1907
2065,-2174
2066,-1994
2067,-2065
2068,-1957
2069,-2114
2070,-1853
2071,-1916
2072,-2494
2073,-2223
2074,-2107
